id,node_id,seq,n_samples,round_id,w0,w1,w2,w3,rssi,snr,checksum_ok,received_at
485,2,264,32,0,0.625564,0.018449,0.095412,0.14819,-99,-2.25,t,2026-08-31 18:29:29.191912+00
486,1,272,32,0,0.612136,0.312209,0.017984,0.023862,-76,9.5,t,2026-08-31 18:29:31.193318+00
487,2,268,32,0,0.625311,0.018326,0.095697,0.148643,-99,-3,t,2026-08-31 18:30:29.301216+00
488,1,276,32,0,0.61211,0.312181,0.018006,0.023864,-71,10.25,t,2026-08-31 18:30:31.39934+00
489,2,272,32,0,0.625011,0.018141,0.095936,0.149022,-100,-5.75,t,2026-08-31 18:31:29.310025+00
490,1,280,32,0,0.61209,0.312161,0.018025,0.023871,-81,9,t,2026-08-31 18:31:31.196335+00
491,2,276,32,0,0.624567,0.018097,0.096261,0.149537,-99,-5.25,t,2026-08-31 18:32:29.186246+00
492,1,284,32,0,0.612077,0.312147,0.018044,0.023883,-76,9.75,t,2026-08-31 18:32:31.136859+00
493,2,280,32,0,0.623579,0.018099,0.096328,0.149645,-99,-5,t,2026-08-31 18:33:29.183957+00
494,1,288,32,0,0.612056,0.312129,0.018061,0.023889,-77,9.5,t,2026-08-31 18:33:31.303069+00
495,2,284,32,0,0.622914,0.018696,0.096904,0.150558,-98,-1.25,t,2026-08-31 18:34:29.183832+00
496,1,292,32,0,0.611975,0.31205,0.017981,0.02377,-72,10,t,2026-08-31 18:34:31.178916+00
497,2,288,32,0,0.621646,0.018922,0.096859,0.150488,-98,-1.25,t,2026-08-31 18:35:29.184062+00
498,1,296,32,0,0.611968,0.312041,0.018001,0.023786,-70,9.75,t,2026-08-31 18:35:31.276108+00
499,2,292,32,0,0.62038,0.019234,0.096846,0.150467,-100,-5.25,t,2026-08-31 18:36:29.180251+00
500,1,300,32,0,0.611963,0.312035,0.018015,0.023798,-64,9.5,t,2026-08-31 18:36:31.223545+00
501,2,296,32,0,0.619282,0.019703,0.096968,0.15066,-100,-6.5,t,2026-08-31 18:37:29.177538+00
502,1,304,32,0,0.611955,0.312025,0.018011,0.023788,-64,9,t,2026-08-31 18:37:31.286754+00
503,2,300,32,0,0.618209,0.020227,0.097127,0.150912,-100,-5.25,t,2026-08-31 18:38:29.242403+00
504,1,308,32,0,0.612005,0.312071,0.018093,0.023891,-63,9.75,t,2026-08-31 18:38:31.220354+00
505,2,304,32,0,0.617032,0.020383,0.097005,0.150718,-100,-6.5,t,2026-08-31 18:39:29.252144+00
506,1,312,32,0,0.61199,0.312063,0.018094,0.023881,-63,9.5,t,2026-08-31 18:39:31.401189+00
507,2,308,32,0,0.616648,0.020822,0.097414,0.151368,-100,-5.75,t,2026-08-31 18:40:29.201164+00
508,1,316,32,0,0.611987,0.312079,0.018129,0.023911,-64,9.5,t,2026-08-31 18:40:31.113225+00
509,2,312,32,0,0.615922,0.021198,0.097566,0.151609,-100,-5.75,t,2026-08-31 18:41:30.517827+00
510,1,320,32,0,0.611966,0.312075,0.018132,0.0239,-64,9.75,t,2026-08-31 18:41:31.193385+00
511,2,316,32,0,0.614975,0.021413,0.097437,0.151405,-100,-6.25,t,2026-08-31 18:42:29.170555+00
512,1,324,32,0,0.611949,0.312075,0.018128,0.023892,-64,9.5,t,2026-08-31 18:42:31.327729+00
513,2,320,32,0,0.614676,0.022241,0.098016,0.152324,-100,-7.25,t,2026-08-31 18:43:29.288068+00
514,1,328,32,0,0.611935,0.312078,0.018129,0.023891,-63,9.75,t,2026-08-31 18:43:31.176952+00
515,2,324,32,0,0.614364,0.023129,0.098407,0.152945,-101,-6.75,t,2026-08-31 18:44:29.165095+00
516,1,332,32,0,0.61192,0.312082,0.018129,0.02389,-64,9.75,t,2026-08-31 18:44:31.223456+00
517,2,328,32,0,0.613196,0.023351,0.098198,0.152613,-100,-6.5,t,2026-08-31 18:45:29.234185+00
518,1,336,32,0,0.611789,0.311968,0.017963,0.023661,-69,9.25,t,2026-08-31 18:45:31.186961+00
519,2,332,32,0,0.612704,0.0243,0.098628,0.153295,-100,-5.25,t,2026-08-31 18:46:34.223949+00
520,1,340,32,0,0.611842,0.312037,0.018087,0.023811,-69,9.25,t,2026-08-31 18:46:38.673939+00
521,2,336,32,0,0.611413,0.024444,0.098425,0.152973,-99,-4.25,t,2026-08-31 18:47:31.091151+00
522,1,344,32,0,0.611818,0.312014,0.018081,0.02379,-69,9.75,t,2026-08-31 18:47:38.74203+00
523,2,340,32,0,0.610212,0.02444,0.098123,0.152493,-100,-4.5,t,2026-08-31 18:48:29.15742+00
524,1,348,32,0,0.611813,0.312016,0.018125,0.023831,-69,10,t,2026-08-31 18:48:31.202826+00
525,2,344,32,0,0.609992,0.024959,0.098639,0.153313,-100,-6,t,2026-08-31 18:49:29.161224+00
526,1,352,32,0,0.611831,0.312035,0.018225,0.023939,-70,9.25,t,2026-08-31 18:49:31.416619+00
527,2,348,32,0,0.609096,0.024713,0.098526,0.153133,-100,-5.5,t,2026-08-31 18:50:29.153826+00
528,1,356,32,0,0.611786,0.311992,0.01824,0.023929,-68,10,t,2026-08-31 18:50:31.145352+00
529,2,352,32,0,0.608782,0.02492,0.098983,0.153858,-100,-5.25,t,2026-08-31 18:51:29.151305+00
530,1,360,32,0,0.611681,0.311886,0.018158,0.023796,-69,9.75,t,2026-08-31 18:51:31.424188+00
531,1,364,32,0,0.61166,0.311864,0.018214,0.023844,-69,10.5,t,2026-08-31 18:52:31.160647+00
532,1,368,32,0,0.611673,0.311876,0.018308,0.023952,-69,9.75,t,2026-08-31 18:53:31.755818+00
533,2,364,32,0,0.606875,0.023745,0.099465,0.154624,-100,-6.25,t,2026-08-31 18:54:29.145928+00
534,1,372,32,0,0.611638,0.311838,0.018319,0.023953,-71,9.75,t,2026-08-31 18:54:31.23655+00
535,2,368,32,0,0.606262,0.023187,0.099558,0.154771,-99,-3,t,2026-08-31 18:55:29.143919+00
536,1,376,32,0,0.611612,0.311804,0.018334,0.023965,-71,9.25,t,2026-08-31 18:55:31.455106+00
537,2,372,32,0,0.606081,0.023169,0.100225,0.155831,-99,-3,t,2026-08-31 18:56:29.142054+00
538,1,380,32,0,0.611599,0.311788,0.018335,0.023967,-69,10,t,2026-08-31 18:56:31.104866+00
539,2,376,32,0,0.605226,0.022711,0.10025,0.155871,-99,-2.25,t,2026-08-31 18:57:29.138587+00
540,1,384,32,0,0.611587,0.311775,0.018335,0.023964,-69,9.5,t,2026-08-31 18:57:31.258505+00
541,2,380,32,0,0.604232,0.022722,0.10042,0.15614,-98,0.5,t,2026-08-31 18:58:29.279184+00
542,1,388,32,0,0.61158,0.311765,0.018341,0.023967,-64,9.75,t,2026-08-31 18:58:31.221511+00
543,2,384,32,0,0.60343,0.023405,0.100955,0.156989,-100,-7.25,t,2026-08-31 18:59:29.135809+00
544,1,392,32,0,0.611576,0.31176,0.018341,0.023972,-64,9.5,t,2026-08-31 18:59:31.27788+00
545,2,388,32,0,0.602381,0.024009,0.101238,0.157439,-100,-6.25,t,2026-08-31 19:00:29.135776+00
546,1,396,32,0,0.611572,0.311759,0.018339,0.023972,-63,10,t,2026-08-31 19:00:31.24263+00
547,2,392,32,0,0.60093,0.024479,0.101235,0.157433,-100,-5.25,t,2026-08-31 19:01:29.196898+00
548,1,400,32,0,0.611509,0.311694,0.018237,0.023841,-64,9.5,t,2026-08-31 19:01:31.130197+00
549,2,396,32,0,0.599878,0.025299,0.101531,0.157904,-100,-6.5,t,2026-08-31 19:02:29.131605+00
550,1,404,32,0,0.61153,0.311713,0.01827,0.023885,-64,9.5,t,2026-08-31 19:02:31.942215+00
551,2,400,32,0,0.598692,0.025805,0.101545,0.157926,-100,-6,t,2026-08-31 19:03:29.154205+00
552,1,408,32,0,0.611513,0.3117,0.01825,0.023862,-64,9.5,t,2026-08-31 19:03:31.094743+00
553,2,404,32,0,0.597689,0.026364,0.101653,0.158096,-100,-6,t,2026-08-31 19:04:29.125726+00
554,1,412,32,0,0.611513,0.311701,0.018255,0.023871,-64,9.5,t,2026-08-31 19:04:33.054331+00
555,2,408,32,0,0.596877,0.026911,0.101825,0.15837,-100,-6.25,t,2026-08-31 19:05:29.12924+00
556,1,416,32,0,0.611509,0.311699,0.018257,0.023875,-64,9.75,t,2026-08-31 19:05:31.536317+00
557,2,412,32,0,0.596494,0.027093,0.102019,0.158678,-100,-5.75,t,2026-08-31 19:06:29.219149+00
558,1,420,32,0,0.611504,0.311694,0.018259,0.023878,-64,9.5,t,2026-08-31 19:06:31.634473+00
559,2,416,32,0,0.595775,0.026996,0.101876,0.158451,-100,-6.75,t,2026-08-31 19:07:29.182614+00
560,1,424,32,0,0.611494,0.311689,0.018262,0.023879,-64,10,t,2026-08-31 19:07:35.52977+00
561,2,420,32,0,0.595542,0.027531,0.102247,0.159039,-100,-5.75,t,2026-08-31 19:08:30.780453+00
562,1,428,32,0,0.611488,0.311685,0.01827,0.023886,-64,9.75,t,2026-08-31 19:08:33.998529+00
563,2,424,32,0,0.594565,0.0274,0.102061,0.158744,-100,-6.5,t,2026-08-31 19:09:29.118085+00
564,1,432,32,0,0.611487,0.311686,0.018275,0.023894,-64,9.5,t,2026-08-31 19:09:31.077212+00
565,2,428,32,0,0.593832,0.027542,0.10224,0.159028,-100,-6,t,2026-08-31 19:10:29.353901+00
566,1,436,32,0,0.611486,0.311686,0.018276,0.023895,-64,9.5,t,2026-08-31 19:10:31.251672+00
567,2,432,32,0,0.592827,0.027713,0.102361,0.15922,-100,-6,t,2026-08-31 19:11:30.779763+00
568,1,440,32,0,0.611485,0.311685,0.018275,0.023894,-64,10,t,2026-08-31 19:11:32.03109+00
569,2,436,32,0,0.591926,0.028004,0.102611,0.159617,-100,-6,t,2026-08-31 19:12:29.125135+00
570,1,444,32,0,0.611482,0.311685,0.018273,0.023892,-64,9.75,t,2026-08-31 19:12:32.902114+00
571,2,440,32,0,0.59099,0.028278,0.102818,0.159945,-100,-5.5,t,2026-08-31 19:13:29.185203+00
572,1,448,32,0,0.611482,0.311682,0.018268,0.023886,-64,9.5,t,2026-08-31 19:13:31.110019+00
573,2,444,32,0,0.590145,0.028396,0.102975,0.160194,-101,-6,t,2026-08-31 19:14:29.180851+00
574,1,452,32,0,0.611484,0.311684,0.018268,0.023887,-64,9.25,t,2026-08-31 19:14:31.33435+00
575,2,448,32,0,0.589294,0.028368,0.10308,0.16036,-100,-5.5,t,2026-08-31 19:15:29.106864+00
576,1,456,32,0,0.611486,0.311684,0.018267,0.023887,-64,9.25,t,2026-08-31 19:15:31.339102+00
577,2,452,32,0,0.588743,0.028379,0.103249,0.16063,-100,-5.75,t,2026-08-31 19:16:29.104761+00
578,1,460,32,0,0.611485,0.311682,0.018263,0.023883,-64,9.75,t,2026-08-31 19:16:31.292668+00
579,2,456,32,0,0.588516,0.02881,0.103623,0.161224,-100,-5.75,t,2026-08-31 19:17:29.102793+00
580,1,464,32,0,0.611483,0.311681,0.01826,0.02388,-64,9.25,t,2026-08-31 19:17:31.083131+00
581,2,460,32,0,0.587838,0.028595,0.103408,0.160881,-100,-5.75,t,2026-08-31 19:18:29.100438+00
582,1,468,32,0,0.611483,0.311681,0.018258,0.023877,-64,9.75,t,2026-08-31 19:18:31.158288+00
583,2,464,32,0,0.587445,0.028544,0.103388,0.160849,-100,-5.5,t,2026-08-31 19:19:29.206724+00
584,1,472,32,0,0.611483,0.311681,0.018256,0.023876,-64,9.25,t,2026-08-31 19:19:31.167489+00
585,2,468,32,0,0.587057,0.028669,0.103486,0.161004,-100,-6.25,t,2026-08-31 19:20:29.096626+00
586,1,476,32,0,0.611415,0.311614,0.018151,0.023742,-64,9.5,t,2026-08-31 19:20:31.282998+00
587,2,472,32,0,0.586886,0.029005,0.103819,0.161533,-101,-6,t,2026-08-31 19:21:29.130426+00
588,1,480,32,0,0.611417,0.311614,0.018157,0.023749,-64,9.5,t,2026-08-31 19:21:31.10609+00
589,2,476,32,0,0.586461,0.029128,0.103891,0.161648,-100,-5.75,t,2026-08-31 19:22:29.093159+00
590,1,484,32,0,0.611417,0.311616,0.018163,0.023757,-64,9.25,t,2026-08-31 19:22:31.077306+00
591,2,480,32,0,0.585948,0.02924,0.103893,0.161651,-101,-5.5,t,2026-08-31 19:23:29.093107+00
592,1,488,32,0,0.611414,0.311613,0.018165,0.023757,-64,9.25,t,2026-08-31 19:23:31.392405+00
593,2,484,32,0,0.585799,0.029609,0.104232,0.162189,-101,-5.75,t,2026-08-31 19:24:29.090152+00
594,1,492,32,0,0.61141,0.311608,0.01817,0.023758,-64,9.25,t,2026-08-31 19:24:31.105521+00
595,2,488,32,0,0.585216,0.029413,0.104263,0.162238,-100,-5.25,t,2026-08-31 19:25:29.429029+00
596,1,496,32,0,0.611395,0.311599,0.018177,0.023754,-64,9.75,t,2026-08-31 19:25:31.16879+00
597,2,492,32,0,0.584149,0.028926,0.103983,0.161793,-100,-5.5,t,2026-08-31 19:26:29.087153+00
598,1,500,32,0,0.611385,0.311591,0.018186,0.023753,-64,10,t,2026-08-31 19:26:31.202484+00
599,2,496,32,0,0.583374,0.028734,0.103987,0.1618,-101,-5.5,t,2026-08-31 19:27:29.263022+00
600,1,504,32,0,0.611311,0.311521,0.018089,0.023625,-64,9.25,t,2026-08-31 19:27:31.073363+00
601,2,500,32,0,0.58282,0.028619,0.104231,0.162187,-100,-7,t,2026-08-31 19:28:29.083543+00
602,1,508,32,0,0.611312,0.311526,0.018099,0.023647,-64,9.5,t,2026-08-31 19:28:31.514182+00
603,2,504,32,0,0.582192,0.028594,0.104637,0.162832,-100,-5.75,t,2026-08-31 19:29:29.082063+00
604,1,512,32,0,0.611316,0.311528,0.018104,0.023661,-64,9.75,t,2026-08-31 19:29:31.09713+00
605,2,508,32,0,0.581706,0.028761,0.10526,0.16382,-100,-6,t,2026-08-31 19:30:29.07856+00
606,1,516,32,0,0.611353,0.311582,0.018217,0.023788,-64,9.25,t,2026-08-31 19:30:31.245598+00
607,2,512,32,0,0.580267,0.027916,0.105055,0.163495,-100,-5.75,t,2026-08-31 19:31:29.140028+00
608,1,520,32,0,0.61126,0.311508,0.018122,0.023654,-64,9.5,t,2026-08-31 19:31:31.197023+00
609,2,516,32,0,0.579254,0.027834,0.105426,0.164084,-100,-2.25,t,2026-08-31 19:32:29.146706+00
610,1,524,32,0,0.61124,0.311505,0.018141,0.023668,-64,9.5,t,2026-08-31 19:32:31.254745+00
611,2,520,32,0,0.578133,0.027818,0.105701,0.164521,-101,-8,t,2026-08-31 19:33:29.08681+00
612,1,528,32,0,0.611212,0.311495,0.018155,0.023673,-64,10,t,2026-08-31 19:33:31.122835+00
613,2,524,32,0,0.577007,0.027733,0.105888,0.164818,-100,-6.25,t,2026-08-31 19:34:29.123408+00
614,1,532,32,0,0.611189,0.311491,0.018176,0.023688,-64,9.75,t,2026-08-31 19:34:31.234582+00
615,2,528,32,0,0.576527,0.028102,0.106778,0.166042,-101,-7.5,t,2026-08-31 19:35:29.129226+00
616,1,536,32,0,0.611164,0.311487,0.01819,0.023695,-63,9.75,t,2026-08-31 19:35:31.124447+00
617,2,532,32,0,0.575198,0.027666,0.106541,0.165792,-101,-7.75,t,2026-08-31 19:36:29.849303+00
618,1,540,32,0,0.611137,0.311479,0.018197,0.023694,-64,9.5,t,2026-08-31 19:36:31.121942+00
619,2,536,32,0,0.574679,0.027905,0.107169,0.166786,-101,-5,t,2026-08-31 19:37:29.066708+00
620,1,544,32,0,0.611114,0.31147,0.018196,0.023687,-63,9.75,t,2026-08-31 19:37:31.108921+00
621,2,540,32,0,0.573824,0.02798,0.107387,0.167106,-101,-8.5,t,2026-08-31 19:38:29.06394+00
622,1,548,32,0,0.611106,0.311463,0.018195,0.023686,-63,10,t,2026-08-31 19:38:31.155589+00
623,2,544,32,0,0.573077,0.028018,0.107535,0.167338,-99,-2,t,2026-08-31 19:39:29.201449+00
624,1,552,32,0,0.6111,0.31146,0.018189,0.023682,-65,9.75,t,2026-08-31 19:39:31.302829+00
625,1,556,32,0,0.611042,0.311405,0.018095,0.02357,-64,9.25,t,2026-08-31 19:40:31.247144+00
626,1,560,32,0,0.611037,0.311399,0.018061,0.02356,-64,10,t,2026-08-31 19:41:31.114811+00
627,1,564,32,0,0.611031,0.31139,0.018022,0.023542,-64,9.5,t,2026-08-31 19:42:31.196958+00
628,2,560,32,0,0.570512,0.02749,0.107311,0.16754,-101,-8.5,t,2026-08-31 19:43:29.056947+00
629,1,568,32,0,0.610993,0.311359,0.017926,0.023459,-63,9.5,t,2026-08-31 19:43:31.069955+00
630,1,572,32,0,0.611001,0.311375,0.017918,0.023476,-64,10.25,t,2026-08-31 19:44:31.126824+00
631,2,568,32,0,0.569499,0.027959,0.107712,0.168095,-101,-9.5,t,2026-08-31 19:45:29.051138+00
632,1,576,32,0,0.611,0.311383,0.017908,0.023483,-64,9.5,t,2026-08-31 19:45:31.289601+00
633,2,572,32,0,0.56903,0.028069,0.107911,0.168373,-101,-9.75,t,2026-08-31 19:46:29.653352+00
634,1,580,32,0,0.610947,0.311336,0.017814,0.023378,-64,9.5,t,2026-08-31 19:46:32.112097+00
635,1,584,32,0,0.610992,0.311385,0.0179,0.023491,-64,9.75,t,2026-08-31 19:47:31.064732+00
636,2,580,32,0,0.567885,0.02807,0.108048,0.168511,-101,-9.75,t,2026-08-31 19:48:29.112482+00
637,1,588,32,0,0.61092,0.311315,0.017797,0.023362,-64,10,t,2026-08-31 19:48:32.025713+00
638,2,584,32,0,0.567651,0.028347,0.108496,0.16917,-101,-9.5,t,2026-08-31 19:49:29.268157+00
639,1,592,32,0,0.610919,0.311316,0.017807,0.02338,-64,9.25,t,2026-08-31 19:49:31.199507+00
640,1,596,32,0,0.610921,0.311312,0.017812,0.023392,-64,9.5,t,2026-08-31 19:50:31.256024+00
641,2,592,32,0,0.566753,0.028277,0.109094,0.170044,-101,-9.75,t,2026-08-31 19:51:29.040467+00
642,1,600,32,0,0.610962,0.311347,0.01789,0.023486,-63,10.25,t,2026-08-31 19:51:31.068808+00
643,2,596,32,0,0.565958,0.027803,0.109014,0.16992,-101,-9,t,2026-08-31 19:52:29.039229+00
644,1,604,32,0,0.610952,0.311337,0.017914,0.023491,-64,9.75,t,2026-08-31 19:52:31.802051+00
645,2,600,32,0,0.565668,0.027854,0.109505,0.170687,-101,-9.5,t,2026-08-31 19:53:29.058797+00
646,1,608,32,0,0.610923,0.311311,0.017916,0.023464,-64,10,t,2026-08-31 19:53:31.569321+00
647,1,612,32,0,0.610962,0.311352,0.018033,0.023564,-63,9.5,t,2026-08-31 19:54:32.48467+00
648,1,616,32,0,0.610936,0.311329,0.018045,0.023532,-63,9.75,t,2026-08-31 19:55:31.099617+00
649,1,620,32,0,0.610919,0.311317,0.018048,0.023509,-64,9.75,t,2026-08-31 19:56:31.106663+00
650,1,624,32,0,0.610848,0.311254,0.017959,0.023389,-64,9.75,t,2026-08-31 19:57:31.346201+00
651,2,620,32,0,0.562703,0.027232,0.110511,0.172259,-101,-7.75,t,2026-08-31 19:58:29.066159+00
652,1,628,32,0,0.610817,0.311227,0.017925,0.023368,-65,9.5,t,2026-08-31 19:58:31.40524+00
653,2,624,32,0,0.562316,0.027218,0.110695,0.172547,-101,-8.25,t,2026-08-31 19:59:29.02516+00
654,1,632,32,0,0.610804,0.311214,0.017913,0.023374,-63,9.75,t,2026-08-31 19:59:31.180876+00
655,2,628,32,0,0.561512,0.026775,0.110395,0.172077,-101,-8.5,t,2026-08-31 20:00:29.561643+00
656,1,636,32,0,0.610749,0.311155,0.017801,0.023272,-63,9.75,t,2026-08-31 20:00:31.236244+00
657,2,632,32,0,0.560875,0.026412,0.110122,0.17165,-101,-8.5,t,2026-08-31 20:01:29.0213+00
658,1,640,32,0,0.610755,0.311158,0.01779,0.023295,-63,10.5,t,2026-08-31 20:01:31.288537+00
659,2,636,32,0,0.560915,0.026665,0.110539,0.172302,-101,-6.5,t,2026-08-31 20:02:37.761668+00
660,1,644,32,0,0.610765,0.311165,0.017779,0.023315,-63,9.75,t,2026-08-31 20:02:41.652891+00
661,2,640,32,0,0.56028,0.026108,0.110125,0.171655,-101,-7.75,t,2026-08-31 20:03:29.120485+00
662,1,648,32,0,0.610819,0.311215,0.01788,0.023445,-63,10,t,2026-08-31 20:03:31.110551+00
663,2,644,32,0,0.560325,0.026105,0.110435,0.17214,-100,-5.25,t,2026-08-31 20:04:29.109249+00
664,1,652,32,0,0.610799,0.311191,0.017878,0.023434,-63,9.75,t,2026-08-31 20:04:30.985462+00
665,2,648,32,0,0.560493,0.02606,0.110739,0.172615,-100,-6.25,t,2026-08-31 20:05:29.067163+00
666,1,656,32,0,0.610789,0.311179,0.017883,0.023435,-64,10,t,2026-08-31 20:05:31.269111+00
667,2,652,32,0,0.56061,0.026001,0.111062,0.17312,-100,-5.75,t,2026-08-31 20:06:29.01652+00
668,1,660,32,0,0.610779,0.311162,0.017878,0.023425,-64,9.5,t,2026-08-31 20:06:30.99182+00
669,2,656,32,0,0.560583,0.025822,0.111304,0.173498,-101,-6.75,t,2026-08-31 20:07:29.014194+00
670,1,664,32,0,0.610773,0.311152,0.017886,0.023423,-63,10.25,t,2026-08-31 20:07:31.063221+00
